id,treatment,attention,age,gender,chatgpt_familiarity,chatgpt_used,chatgpt_frequency,chatgpt_trust,order,task,competent,warm,moral,lazy,trustworthy
44,AI_Tool_Honest,TikTok,37,Female,4,Yes,2,5,1,Writing an apology letter to a friend,3,3,4,6,7
44,AI_Tool_Honest,TikTok,37,Female,4,Yes,2,5,2,Writing a love letter,6,2,4,2,7
44,AI_Tool_Honest,TikTok,37,Female,4,Yes,2,5,3,Generating a shopping list,7,5,5,4,7
44,AI_Tool_Honest,TikTok,37,Female,4,Yes,2,5,4,Writing wedding vows,5,1,3,2,6
44,AI_Tool_Honest,TikTok,37,Female,4,Yes,2,5,5,Writing a dinner recipe,6,4,5,3,7
44,AI_Tool_Honest,TikTok,37,Female,4,Yes,2,5,6,Creating a daily schedule,7,4,4,2,6
45,AI_Full_Honest,TV,29,Male,4,Yes,4,3,1,Writing a cover letter for a job application,4,7,4,5,4
45,AI_Full_Honest,TV,29,Male,4,Yes,4,3,2,Writing a bereavement card to a family member,4,5,3,5,6
45,AI_Full_Honest,TV,29,Male,4,Yes,4,3,3,Writing an apology letter to a friend,4,5,3,5,3
45,AI_Full_Honest,TV,29,Male,4,Yes,4,3,4,Planning a surprise birthday party for a friend,3,5,6,4,5
45,AI_Full_Honest,TV,29,Male,4,Yes,4,3,5,Writing a short story,3,6,4,6,3
45,AI_Full_Honest,TV,29,Male,4,Yes,4,3,6,Planning a syllabus,4,6,4,6,3
46,AI_Tool_Honest,TikTok,43,Female,6,Yes,3,6,1,Writing computer code,5,5,6,3,6
46,AI_Tool_Honest,TikTok,43,Female,6,Yes,3,6,2,Generating a shopping list,5,5,6,3,6
46,AI_Tool_Honest,TikTok,43,Female,6,Yes,3,6,3,Writing a love letter,2,4,4,6,4
46,AI_Tool_Honest,TikTok,43,Female,6,Yes,3,6,4,Planning a city tour for a friend,5,5,6,4,6
46,AI_Tool_Honest,TikTok,43,Female,6,Yes,3,6,5,Writing an apology letter to a friend,4,3,4,6,4
46,AI_Tool_Honest,TikTok,43,Female,6,Yes,3,6,6,Writing a dinner recipe,5,5,6,4,6
47,AI_Full_Honest,TikTok,45,Female,7,Yes,3,5,1,Planning a city tour for a friend,5,1,5,7,5
47,AI_Full_Honest,TikTok,45,Female,7,Yes,3,5,2,Solving a mathematical equation,1,1,1,7,4
47,AI_Full_Honest,TikTok,45,Female,7,Yes,3,5,3,Writing a short story,1,1,1,7,4
47,AI_Full_Honest,TikTok,45,Female,7,Yes,3,5,4,Planning a surprise birthday party for a friend,3,4,4,5,4
47,AI_Full_Honest,TikTok,45,Female,7,Yes,3,5,5,Writing a dinner recipe,4,3,5,4,4
47,AI_Full_Honest,TikTok,45,Female,7,Yes,3,5,6,Writing an apology letter to a friend,3,3,3,6,1
48,AI_Tool_Honest,TikTok,40,Female,6,Yes,3,4,1,Writing a dinner recipe,6,4,7,2,5
48,AI_Tool_Honest,TikTok,40,Female,6,Yes,3,4,2,Solving a mathematical equation,5,4,6,2,5
48,AI_Tool_Honest,TikTok,40,Female,6,Yes,3,4,3,Writing a cover letter for a job application,6,4,6,2,5
48,AI_Tool_Honest,TikTok,40,Female,6,Yes,3,4,4,Writing an apology letter to a friend,6,4,6,2,5
48,AI_Tool_Honest,TikTok,40,Female,6,Yes,3,4,5,Writing a bereavement card to a family member,6,4,6,2,5
48,AI_Tool_Honest,TikTok,40,Female,6,Yes,3,4,6,Planning a city tour for a friend,6,4,6,2,5
49,AI_Tool_Deception,TikTok,32,Female,6,Yes,4,4,1,Solving a mathematical equation,4,3,1,5,2
49,AI_Tool_Deception,TikTok,32,Female,6,Yes,4,4,2,Writing an apology letter to a friend,4,5,2,7,2
49,AI_Tool_Deception,TikTok,32,Female,6,Yes,4,4,3,Writing a dinner recipe,4,4,4,6,4
49,AI_Tool_Deception,TikTok,32,Female,6,Yes,4,4,4,Writing a love letter,4,2,2,7,2
49,AI_Tool_Deception,TikTok,32,Female,6,Yes,4,4,5,Creating a daily schedule,4,4,4,6,4
49,AI_Tool_Deception,TikTok,32,Female,6,Yes,4,4,6,Planning a surprise birthday party for a friend,4,5,4,6,4
50,AI_Full_Honest,TikTok,20,Female,5,Yes,3,5,1,Planning a surprise birthday party for a friend,3,5,4,6,5
50,AI_Full_Honest,TikTok,20,Female,5,Yes,3,5,2,Planning a city tour for a friend,4,5,5,6,6
50,AI_Full_Honest,TikTok,20,Female,5,Yes,3,5,3,Writing a short story,5,3,3,6,5
50,AI_Full_Honest,TikTok,20,Female,5,Yes,3,5,4,Writing a poem,4,4,5,6,6
50,AI_Full_Honest,TikTok,20,Female,5,Yes,3,5,5,Writing an apology letter to a friend,3,3,3,7,4
50,AI_Full_Honest,TikTok,20,Female,5,Yes,3,5,6,Writing computer code,4,4,3,5,6
51,AI_Full_Honest,TikTok,62,Male,4,No,1,2,1,Writing a short story,3,3,3,5,4
51,AI_Full_Honest,TikTok,62,Male,4,No,1,2,2,Writing a love letter,3,3,3,5,4
51,AI_Full_Honest,TikTok,62,Male,4,No,1,2,3,Writing a cover letter for a job application,3,3,3,5,4
51,AI_Full_Honest,TikTok,62,Male,4,No,1,2,4,Planning a surprise birthday party for a friend,3,3,3,5,4
51,AI_Full_Honest,TikTok,62,Male,4,No,1,2,5,Writing a bereavement card to a family member,3,3,3,5,4
51,AI_Full_Honest,TikTok,62,Male,4,No,1,2,6,Writing computer code,3,3,3,5,4
52,AI_Full_Honest,TikTok,42,Female,4,No,1,2,1,Writing an apology letter to a friend,4,4,4,4,4
52,AI_Full_Honest,TikTok,42,Female,4,No,1,2,2,Writing a dinner recipe,5,4,4,4,3
52,AI_Full_Honest,TikTok,42,Female,4,No,1,2,3,Planning a surprise birthday party for a friend,4,5,6,4,4
52,AI_Full_Honest,TikTok,42,Female,4,No,1,2,4,Writing a short story,5,5,5,5,5
52,AI_Full_Honest,TikTok,42,Female,4,No,1,2,5,Solving a mathematical equation,5,5,5,5,5
52,AI_Full_Honest,TikTok,42,Female,4,No,1,2,6,Planning a city tour for a friend,5,5,5,5,5
53,AI_Tool_Deception,TikTok,31,Female,4,Yes,2,4,1,Writing an apology letter to a friend,4,2,4,6,4
53,AI_Tool_Deception,TikTok,31,Female,4,Yes,2,4,2,Writing a dinner recipe,4,4,4,4,4
53,AI_Tool_Deception,TikTok,31,Female,4,Yes,2,4,3,Writing a bereavement card to a family member,1,1,1,7,1
53,AI_Tool_Deception,TikTok,31,Female,4,Yes,2,4,4,Planning a surprise birthday party for a friend,4,4,4,4,4
53,AI_Tool_Deception,TikTok,31,Female,4,Yes,2,4,5,Writing computer code,1,4,4,6,4
53,AI_Tool_Deception,TikTok,31,Female,4,Yes,2,4,6,Planning a syllabus,4,4,4,4,4
54,AI_Tool_Honest,TikTok,28,Female,5,No,1,4,1,Writing an apology letter to a friend,2,2,2,7,2
54,AI_Tool_Honest,TikTok,28,Female,5,No,1,4,2,Creating a daily schedule,5,2,2,5,3
54,AI_Tool_Honest,TikTok,28,Female,5,No,1,4,3,Writing a poem,4,2,2,6,4
54,AI_Tool_Honest,TikTok,28,Female,5,No,1,4,4,Writing computer code,4,3,3,5,4
54,AI_Tool_Honest,TikTok,28,Female,5,No,1,4,5,Planning a city tour for a friend,4,3,3,5,4
54,AI_Tool_Honest,TikTok,28,Female,5,No,1,4,6,Writing a marriage proposal,2,2,2,7,4
55,AI_Tool_Deception,TikTok,61,Female,6,Yes,3,3,1,Writing wedding vows,6,4,4,3,4
55,AI_Tool_Deception,TikTok,61,Female,6,Yes,3,3,2,Planning a city tour for a friend,6,4,4,3,4
55,AI_Tool_Deception,TikTok,61,Female,6,Yes,3,3,3,Writing an apology letter to a friend,6,4,4,3,4
55,AI_Tool_Deception,TikTok,61,Female,6,Yes,3,3,4,Generating a shopping list,6,4,4,3,4
55,AI_Tool_Deception,TikTok,61,Female,6,Yes,3,3,5,Planning a syllabus,6,4,4,3,4
55,AI_Tool_Deception,TikTok,61,Female,6,Yes,3,3,6,Writing a poem,6,4,4,3,4
56,AI_Full_Honest,TikTok,53,Female,4,Yes,3,5,1,Writing a bereavement card to a family member,3,2,2,3,4
56,AI_Full_Honest,TikTok,53,Female,4,Yes,3,5,2,Planning a syllabus,4,4,4,2,5
56,AI_Full_Honest,TikTok,53,Female,4,Yes,3,5,3,Writing a marriage proposal,2,1,2,1,4
56,AI_Full_Honest,TikTok,53,Female,4,Yes,3,5,4,Writing a love letter,3,2,2,5,2
56,AI_Full_Honest,TikTok,53,Female,4,Yes,3,5,5,Writing a poem,3,3,4,3,4
56,AI_Full_Honest,TikTok,53,Female,4,Yes,3,5,6,Writing computer code,6,3,6,2,5
57,Control,TikTok,63,Male,1,No,1,1,1,Writing a marriage proposal,6,7,7,1,6
57,Control,TikTok,63,Male,1,No,1,1,2,Writing a short story,6,6,6,1,6
57,Control,TikTok,63,Male,1,No,1,1,3,Planning a surprise birthday party for a friend,6,6,5,1,6
57,Control,TikTok,63,Male,1,No,1,1,4,Writing a poem,7,6,6,1,6
57,Control,TikTok,63,Male,1,No,1,1,5,Generating a shopping list,6,5,5,1,6
57,Control,TikTok,63,Male,1,No,1,1,6,Writing an apology letter to a friend,5,5,7,1,6
58,AI_Full_Honest,TikTok,34,Male,6,Yes,5,5,1,Writing a short story,3,6,6,7,6
58,AI_Full_Honest,TikTok,34,Male,6,Yes,5,5,2,Writing a love letter,4,5,5,6,4
58,AI_Full_Honest,TikTok,34,Male,6,Yes,5,5,3,Writing computer code,1,2,3,4,5
58,AI_Full_Honest,TikTok,34,Male,6,Yes,5,5,4,Planning a surprise birthday party for a friend,4,4,4,4,4
58,AI_Full_Honest,TikTok,34,Male,6,Yes,5,5,5,Writing wedding vows,5,4,3,7,6
58,AI_Full_Honest,TikTok,34,Male,6,Yes,5,5,6,Creating a daily schedule,1,2,3,4,5
59,AI_Full_Deception,TikTok,39,Female,5,Yes,2,4,1,Planning a syllabus,3,3,3,5,3
59,AI_Full_Deception,TikTok,39,Female,5,Yes,2,4,2,Writing wedding vows,4,4,4,4,4
59,AI_Full_Deception,TikTok,39,Female,5,Yes,2,4,3,Writing a love letter,4,5,4,4,5
59,AI_Full_Deception,TikTok,39,Female,5,Yes,2,4,4,Writing a poem,4,4,4,5,4
59,AI_Full_Deception,TikTok,39,Female,5,Yes,2,4,5,Writing a marriage proposal,4,5,5,5,4
59,AI_Full_Deception,TikTok,39,Female,5,Yes,2,4,6,Writing a short story,3,3,3,5,3
60,AI_Full_Honest,TikTok,34,Female,2,No,1,2,1,Writing a bereavement card to a family member,2,2,2,6,2
60,AI_Full_Honest,TikTok,34,Female,2,No,1,2,2,Writing computer code,2,2,2,4,2
60,AI_Full_Honest,TikTok,34,Female,2,No,1,2,3,Writing a short story,2,2,2,6,2
60,AI_Full_Honest,TikTok,34,Female,2,No,1,2,4,Planning a surprise birthday party for a friend,5,5,5,4,5
60,AI_Full_Honest,TikTok,34,Female,2,No,1,2,5,Writing a dinner recipe,4,4,4,4,4
60,AI_Full_Honest,TikTok,34,Female,2,No,1,2,6,Planning a city tour for a friend,5,5,5,4,4
61,Control,TikTok,61,Female,2,Yes,2,2,1,Writing wedding vows,7,7,6,1,6
61,Control,TikTok,61,Female,2,Yes,2,2,2,Planning a surprise birthday party for a friend,6,6,5,1,6
61,Control,TikTok,61,Female,2,Yes,2,2,3,Writing a poem,7,5,5,1,5
61,Control,TikTok,61,Female,2,Yes,2,2,4,Writing a marriage proposal,7,7,5,1,6
61,Control,TikTok,61,Female,2,Yes,2,2,5,Writing a dinner recipe,6,4,4,2,4
61,Control,TikTok,61,Female,2,Yes,2,2,6,Creating a daily schedule,5,4,4,2,4
62,AI_Tool_Honest,TikTok,34,Female,7,Yes,3,4,1,Writing a bereavement card to a family member,7,6,7,1,7
62,AI_Tool_Honest,TikTok,34,Female,7,Yes,3,4,2,Writing a cover letter for a job application,7,7,7,1,7
62,AI_Tool_Honest,TikTok,34,Female,7,Yes,3,4,3,Writing a short story,5,6,7,4,7
62,AI_Tool_Honest,TikTok,34,Female,7,Yes,3,4,4,Planning a city tour for a friend,7,6,7,1,7
62,AI_Tool_Honest,TikTok,34,Female,7,Yes,3,4,5,Writing computer code,7,6,7,3,7
62,AI_Tool_Honest,TikTok,34,Female,7,Yes,3,4,6,Planning a surprise birthday party for a friend,7,7,7,1,7
63,AI_Full_Honest,TikTok,22,Male,7,Yes,4,5,1,Writing a bereavement card to a family member,1,1,2,6,4
63,AI_Full_Honest,TikTok,22,Male,7,Yes,4,5,2,Creating a daily schedule,4,3,4,5,6
63,AI_Full_Honest,TikTok,22,Male,7,Yes,4,5,3,Planning a syllabus,5,4,4,5,5
63,AI_Full_Honest,TikTok,22,Male,7,Yes,4,5,4,Generating a shopping list,6,5,4,4,6
63,AI_Full_Honest,TikTok,22,Male,7,Yes,4,5,5,Planning a surprise birthday party for a friend,4,3,3,6,4
63,AI_Full_Honest,TikTok,22,Male,7,Yes,4,5,6,Writing a marriage proposal,2,1,1,7,3
64,AI_Full_Honest,TikTok,37,Female,4,Yes,2,4,1,Writing a love letter,5,2,2,6,3
64,AI_Full_Honest,TikTok,37,Female,4,Yes,2,4,2,Writing a bereavement card to a family member,2,2,2,6,3
64,AI_Full_Honest,TikTok,37,Female,4,Yes,2,4,3,Writing computer code,4,4,4,4,4
64,AI_Full_Honest,TikTok,37,Female,4,Yes,2,4,4,Writing a dinner recipe,5,4,4,4,4
64,AI_Full_Honest,TikTok,37,Female,4,Yes,2,4,5,Generating a shopping list,5,5,5,3,5
64,AI_Full_Honest,TikTok,37,Female,4,Yes,2,4,6,Planning a surprise birthday party for a friend,3,3,3,3,4
65,AI_Tool_Deception,TikTok,39,Female,4,Yes,2,5,1,Writing wedding vows,4,3,3,6,3
65,AI_Tool_Deception,TikTok,39,Female,4,Yes,2,5,2,Writing an apology letter to a friend,4,2,2,2,2
65,AI_Tool_Deception,TikTok,39,Female,4,Yes,2,5,3,Generating a shopping list,5,4,4,2,5
65,AI_Tool_Deception,TikTok,39,Female,4,Yes,2,5,4,Writing a short story,2,2,2,2,2
65,AI_Tool_Deception,TikTok,39,Female,4,Yes,2,5,5,Solving a mathematical equation,4,4,4,4,3
65,AI_Tool_Deception,TikTok,39,Female,4,Yes,2,5,6,Planning a city tour for a friend,4,4,3,4,3
66,AI_Tool_Honest,TikTok,31,Male,4,No,1,4,1,Planning a syllabus,5,4,3,1,3
66,AI_Tool_Honest,TikTok,31,Male,4,No,1,4,2,Generating a shopping list,5,5,6,1,5
66,AI_Tool_Honest,TikTok,31,Male,4,No,1,4,3,Planning a city tour for a friend,3,5,5,2,5
66,AI_Tool_Honest,TikTok,31,Male,4,No,1,4,4,Writing an apology letter to a friend,6,4,4,1,4
66,AI_Tool_Honest,TikTok,31,Male,4,No,1,4,5,Planning a surprise birthday party for a friend,4,5,5,4,6
66,AI_Tool_Honest,TikTok,31,Male,4,No,1,4,6,Writing a cover letter for a job application,4,5,6,2,4
67,AI_Full_Honest,TikTok,50,Female,4,Yes,2,2,1,Writing computer code,1,2,1,7,2
67,AI_Full_Honest,TikTok,50,Female,4,Yes,2,2,2,Planning a surprise birthday party for a friend,3,3,2,7,3
67,AI_Full_Honest,TikTok,50,Female,4,Yes,2,2,3,Planning a syllabus,1,2,1,7,2
67,AI_Full_Honest,TikTok,50,Female,4,Yes,2,2,4,Writing an apology letter to a friend,1,1,1,7,1
67,AI_Full_Honest,TikTok,50,Female,4,Yes,2,2,5,Writing wedding vows,1,1,1,7,1
67,AI_Full_Honest,TikTok,50,Female,4,Yes,2,2,6,Writing a dinner recipe,5,4,4,3,4
68,AI_Tool_Deception,TikTok,60,Male,1,No,1,4,1,Generating a shopping list,6,4,1,6,2
68,AI_Tool_Deception,TikTok,60,Male,1,No,1,4,2,Writing a cover letter for a job application,6,4,1,6,2
68,AI_Tool_Deception,TikTok,60,Male,1,No,1,4,3,Writing a marriage proposal,2,2,3,6,2
68,AI_Tool_Deception,TikTok,60,Male,1,No,1,4,4,Planning a city tour for a friend,6,4,4,4,4
68,AI_Tool_Deception,TikTok,60,Male,1,No,1,4,5,Writing a love letter,5,2,2,6,3
68,AI_Tool_Deception,TikTok,60,Male,1,No,1,4,6,Planning a syllabus,6,4,4,4,4
69,AI_Full_Deception,TikTok,51,Female,2,No,1,2,1,Generating a shopping list,1,2,1,7,2
69,AI_Full_Deception,TikTok,51,Female,2,No,1,2,2,Writing a dinner recipe,1,2,1,7,1
69,AI_Full_Deception,TikTok,51,Female,2,No,1,2,3,Writing a love letter,1,2,1,7,1
69,AI_Full_Deception,TikTok,51,Female,2,No,1,2,4,Writing a poem,1,2,1,7,1
69,AI_Full_Deception,TikTok,51,Female,2,No,1,2,5,Writing a marriage proposal,1,1,1,7,1
69,AI_Full_Deception,TikTok,51,Female,2,No,1,2,6,Writing a bereavement card to a family member,3,3,4,6,3
70,AI_Tool_Deception,TikTok,49,Female,6,Yes,4,5,1,Writing a cover letter for a job application,5,5,4,2,4
70,AI_Tool_Deception,TikTok,49,Female,6,Yes,4,5,2,Planning a surprise birthday party for a friend,5,5,5,3,5
70,AI_Tool_Deception,TikTok,49,Female,6,Yes,4,5,3,Writing a love letter,3,3,3,6,3
70,AI_Tool_Deception,TikTok,49,Female,6,Yes,4,5,4,Generating a shopping list,6,6,6,2,6
70,AI_Tool_Deception,TikTok,49,Female,6,Yes,4,5,5,Creating a daily schedule,6,6,6,2,6
70,AI_Tool_Deception,TikTok,49,Female,6,Yes,4,5,6,Writing a bereavement card to a family member,6,5,5,3,5
71,AI_Full_Deception,TikTok,20,Female,6,Yes,3,5,1,Writing a short story,2,3,2,6,2
71,AI_Full_Deception,TikTok,20,Female,6,Yes,3,5,2,Writing a love letter,2,2,2,6,2
71,AI_Full_Deception,TikTok,20,Female,6,Yes,3,5,3,Writing an apology letter to a friend,2,2,1,7,2
71,AI_Full_Deception,TikTok,20,Female,6,Yes,3,5,4,Writing a dinner recipe,3,3,3,6,2
71,AI_Full_Deception,TikTok,20,Female,6,Yes,3,5,5,Generating a shopping list,3,3,3,6,2
71,AI_Full_Deception,TikTok,20,Female,6,Yes,3,5,6,Writing wedding vows,2,1,2,6,2
72,AI_Full_Deception,TikTok,36,Male,5,Yes,4,4,1,Writing a love letter,1,2,2,6,3
72,AI_Full_Deception,TikTok,36,Male,5,Yes,4,4,2,Writing a poem,2,1,2,6,2
72,AI_Full_Deception,TikTok,36,Male,5,Yes,4,4,3,Writing an apology letter to a friend,2,3,2,6,2
72,AI_Full_Deception,TikTok,36,Male,5,Yes,4,4,4,Planning a city tour for a friend,4,4,4,3,4
72,AI_Full_Deception,TikTok,36,Male,5,Yes,4,4,5,Writing a dinner recipe,5,5,5,3,5
72,AI_Full_Deception,TikTok,36,Male,5,Yes,4,4,6,Writing computer code,3,3,3,5,3
73,AI_Full_Deception,Newspapers,51,Female,1,No,1,2,1,Planning a syllabus,4,5,6,6,2
73,AI_Full_Deception,Newspapers,51,Female,1,No,1,2,2,Planning a surprise birthday party for a friend,5,6,5,5,6
73,AI_Full_Deception,Newspapers,51,Female,1,No,1,2,3,Writing a marriage proposal,2,5,4,6,5
73,AI_Full_Deception,Newspapers,51,Female,1,No,1,2,4,Planning a city tour for a friend,6,6,6,5,6
73,AI_Full_Deception,Newspapers,51,Female,1,No,1,2,5,Generating a shopping list,4,6,6,5,6
73,AI_Full_Deception,Newspapers,51,Female,1,No,1,2,6,Writing computer code,4,5,3,5,4
74,AI_Tool_Deception,TikTok,49,Male,6,Yes,3,5,1,Writing a love letter,4,3,2,6,3
74,AI_Tool_Deception,TikTok,49,Male,6,Yes,3,5,2,Generating a shopping list,5,5,6,3,4
74,AI_Tool_Deception,TikTok,49,Male,6,Yes,3,5,3,Solving a mathematical equation,7,6,6,1,6
74,AI_Tool_Deception,TikTok,49,Male,6,Yes,3,5,4,Writing computer code,6,5,5,1,5
74,AI_Tool_Deception,TikTok,49,Male,6,Yes,3,5,5,Writing an apology letter to a friend,5,4,4,2,5
74,AI_Tool_Deception,TikTok,49,Male,6,Yes,3,5,6,Writing a bereavement card to a family member,5,4,6,5,6
75,AI_Tool_Honest,TikTok,42,Female,2,Yes,2,4,1,Writing a cover letter for a job application,5,5,5,3,5
75,AI_Tool_Honest,TikTok,42,Female,2,Yes,2,4,2,Solving a mathematical equation,5,5,5,4,5
75,AI_Tool_Honest,TikTok,42,Female,2,Yes,2,4,3,Writing a love letter,5,5,5,4,5
75,AI_Tool_Honest,TikTok,42,Female,2,Yes,2,4,4,Planning a syllabus,5,5,5,4,5
75,AI_Tool_Honest,TikTok,42,Female,2,Yes,2,4,5,Planning a surprise birthday party for a friend,5,5,5,4,5
75,AI_Tool_Honest,TikTok,42,Female,2,Yes,2,4,6,Writing a bereavement card to a family member,5,5,5,4,5
76,AI_Full_Honest,TikTok,19,Male,5,No,1,5,1,Writing a short story,5,4,5,6,6
76,AI_Full_Honest,TikTok,19,Male,5,No,1,5,2,Writing an apology letter to a friend,2,1,1,7,1
76,AI_Full_Honest,TikTok,19,Male,5,No,1,5,3,Writing a love letter,1,1,2,7,1
76,AI_Full_Honest,TikTok,19,Male,5,No,1,5,4,Writing computer code,4,4,3,5,3
76,AI_Full_Honest,TikTok,19,Male,5,No,1,5,5,Writing a cover letter for a job application,5,4,4,5,4
76,AI_Full_Honest,TikTok,19,Male,5,No,1,5,6,Writing a marriage proposal,1,1,1,7,1
77,AI_Full_Honest,TikTok,41,Female,3,No,1,4,1,Writing a dinner recipe,4,4,3,6,5
77,AI_Full_Honest,TikTok,41,Female,3,No,1,4,2,Writing a cover letter for a job application,4,4,3,6,4
77,AI_Full_Honest,TikTok,41,Female,3,No,1,4,3,Planning a surprise birthday party for a friend,4,4,3,6,5
77,AI_Full_Honest,TikTok,41,Female,3,No,1,4,4,Writing a love letter,4,4,3,6,5
77,AI_Full_Honest,TikTok,41,Female,3,No,1,4,5,Creating a daily schedule,4,4,4,6,5
77,AI_Full_Honest,TikTok,41,Female,3,No,1,4,6,Writing a marriage proposal,4,4,3,6,5
78,AI_Tool_Deception,TikTok,39,Female,3,No,1,2,1,Writing a dinner recipe,3,3,3,4,2
78,AI_Tool_Deception,TikTok,39,Female,3,No,1,2,2,Writing computer code,3,3,3,3,3
78,AI_Tool_Deception,TikTok,39,Female,3,No,1,2,3,Writing a marriage proposal,3,3,3,3,3
78,AI_Tool_Deception,TikTok,39,Female,3,No,1,2,4,Writing a bereavement card to a family member,4,2,3,2,4
78,AI_Tool_Deception,TikTok,39,Female,3,No,1,2,5,Writing a love letter,3,1,2,1,2
78,AI_Tool_Deception,TikTok,39,Female,3,No,1,2,6,Generating a shopping list,4,4,4,4,4
79,AI_Tool_Honest,TikTok,67,Male,5,Yes,2,4,1,Planning a surprise birthday party for a friend,6,6,4,4,5
79,AI_Tool_Honest,TikTok,67,Male,5,Yes,2,4,2,Writing a love letter,6,5,4,3,4
79,AI_Tool_Honest,TikTok,67,Male,5,Yes,2,4,3,Planning a syllabus,5,5,4,3,4
79,AI_Tool_Honest,TikTok,67,Male,5,Yes,2,4,4,Creating a daily schedule,5,4,5,3,5
79,AI_Tool_Honest,TikTok,67,Male,5,Yes,2,4,5,Planning a city tour for a friend,5,5,4,3,5
79,AI_Tool_Honest,TikTok,67,Male,5,Yes,2,4,6,Generating a shopping list,5,4,5,3,4
80,Control,TikTok,40,Female,4,Yes,3,4,1,Planning a surprise birthday party for a friend,3,6,5,2,4
80,Control,TikTok,40,Female,4,Yes,3,4,2,Planning a city tour for a friend,7,6,6,2,5
80,Control,TikTok,40,Female,4,Yes,3,4,3,Planning a syllabus,4,5,5,2,5
80,Control,TikTok,40,Female,4,Yes,3,4,4,Writing computer code,7,5,5,2,5
80,Control,TikTok,40,Female,4,Yes,3,4,5,Writing a poem,4,6,6,2,6
80,Control,TikTok,40,Female,4,Yes,3,4,6,Writing a marriage proposal,6,5,5,2,5
81,AI_Tool_Honest,TikTok,60,Female,1,No,1,4,1,Writing computer code,7,5,6,3,6
81,AI_Tool_Honest,TikTok,60,Female,1,No,1,4,2,Writing a marriage proposal,6,5,6,4,6
81,AI_Tool_Honest,TikTok,60,Female,1,No,1,4,3,Writing a love letter,5,4,5,5,4
81,AI_Tool_Honest,TikTok,60,Female,1,No,1,4,4,Writing a dinner recipe,6,5,6,4,6
81,AI_Tool_Honest,TikTok,60,Female,1,No,1,4,5,Solving a mathematical equation,7,5,6,3,6
81,AI_Tool_Honest,TikTok,60,Female,1,No,1,4,6,Writing a bereavement card to a family member,5,5,6,4,5
82,AI_Tool_Honest,TV,52,Male,5,Yes,2,5,1,Planning a surprise birthday party for a friend,5,4,6,3,5
82,AI_Tool_Honest,TV,52,Male,5,Yes,2,5,2,Writing an apology letter to a friend,5,4,5,3,5
82,AI_Tool_Honest,TV,52,Male,5,Yes,2,5,3,Planning a syllabus,5,4,5,3,5
82,AI_Tool_Honest,TV,52,Male,5,Yes,2,5,4,Generating a shopping list,6,4,6,4,6
82,AI_Tool_Honest,TV,52,Male,5,Yes,2,5,5,Solving a mathematical equation,5,4,5,3,5
82,AI_Tool_Honest,TV,52,Male,5,Yes,2,5,6,Writing a marriage proposal,5,4,5,3,5
83,Control,TikTok,48,Female,5,Yes,1,3,1,Writing a dinner recipe,6,5,5,3,5
83,Control,TikTok,48,Female,5,Yes,1,3,2,Writing an apology letter to a friend,6,6,7,1,6
83,Control,TikTok,48,Female,5,Yes,1,3,3,Planning a syllabus,4,4,4,4,4
83,Control,TikTok,48,Female,5,Yes,1,3,4,Generating a shopping list,5,4,4,2,4
83,Control,TikTok,48,Female,5,Yes,1,3,5,Writing a bereavement card to a family member,4,6,6,2,5
83,Control,TikTok,48,Female,5,Yes,1,3,6,Writing a marriage proposal,5,5,5,2,4
84,AI_Tool_Honest,TikTok,35,Female,6,Yes,4,6,1,Writing computer code,5,6,6,4,7
84,AI_Tool_Honest,TikTok,35,Female,6,Yes,4,6,2,Writing an apology letter to a friend,5,6,5,4,7
84,AI_Tool_Honest,TikTok,35,Female,6,Yes,4,6,3,Writing a cover letter for a job application,5,6,5,4,7
84,AI_Tool_Honest,TikTok,35,Female,6,Yes,4,6,4,Planning a surprise birthday party for a friend,5,6,5,4,7
84,AI_Tool_Honest,TikTok,35,Female,6,Yes,4,6,5,Writing a dinner recipe,5,6,5,4,7
84,AI_Tool_Honest,TikTok,35,Female,6,Yes,4,6,6,Writing a bereavement card to a family member,5,6,5,4,7
85,Control,TikTok,48,Female,6,Yes,4,6,1,Solving a mathematical equation,7,4,6,1,7
85,Control,TikTok,48,Female,6,Yes,4,6,2,Planning a surprise birthday party for a friend,7,6,6,1,6
85,Control,TikTok,48,Female,6,Yes,4,6,3,Writing a cover letter for a job application,7,4,7,1,7
85,Control,TikTok,48,Female,6,Yes,4,6,4,Writing a poem,7,4,7,1,6
85,Control,TikTok,48,Female,6,Yes,4,6,5,Writing an apology letter to a friend,7,7,7,1,6
85,Control,TikTok,48,Female,6,Yes,4,6,6,Planning a city tour for a friend,7,5,6,1,6
86,Control,TikTok,36,Female,7,Yes,4,3,1,Writing a cover letter for a job application,1,1,1,1,1
86,Control,TikTok,36,Female,7,Yes,4,3,2,Solving a mathematical equation,5,4,4,2,4
86,Control,TikTok,36,Female,7,Yes,4,3,3,Generating a shopping list,4,5,5,2,6
86,Control,TikTok,36,Female,7,Yes,4,3,4,Planning a surprise birthday party for a friend,5,5,5,3,5
86,Control,TikTok,36,Female,7,Yes,4,3,5,Writing an apology letter to a friend,4,4,5,3,5
86,Control,TikTok,36,Female,7,Yes,4,3,6,Writing a bereavement card to a family member,5,5,5,2,5
87,AI_Full_Deception,TikTok,62,Prefer not to say,3,Yes,3,3,1,Writing a short story,1,1,1,7,1
